# RGB kmean cluster centers for 6 clusters
6.659429004097630056e-01,5.546227785943346200e-01,4.628693991626581239e-02
7.687817865808137530e-01,4.576669816162747262e-01,8.355977626913027034e-01
4.828024759422614581e-02,9.258288642742582564e-01,8.764296812349638977e-01
2.745629370629370722e-02,2.809484265734265782e-02,2.950618444055944090e-01
2.571432473776223970e-01,7.268390788898601018e-01,1.022693127185314715e-01
7.829230835371445707e-01,8.562007986854173192e-01,3.618744745490675568e-02
