# RGB kmean cluster centers for 6 clusters
4.452665202527263111e-02,9.349400099532629849e-01,9.015986076250649406e-01
2.145418986450227938e-01,8.127861299302387987e-01,1.695429886638046557e-01
7.896678374719939830e-01,4.694807808999253429e-01,8.180676460978342224e-01
1.567368711050311572e-02,2.359306125550995545e-02,7.206778908268733908e-01
7.192027027706289211e-01,7.262382881614927177e-01,3.629790292745697228e-02
